PID, POSTTIME, CITY, STATE, MAKE, MODEL, PRICE, YEAR, MILES, URL, TITLE, ATTR, IMGLINK, MESSAGE
6187034340,2017-06-27 17:53,sfbay,CA,toyota,camry,2500,1999,199000,https://sfbay.craigslist.org/pen/cto/6187034340.html,1999 toyota camry ce manual,VIN: 4T1BG22K4XU435998#condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 199000#size: mid-size#title status: clean#transmission: manual#type: sedan,https://images.craigslist.org/00U0U_h7TgOcISeYQ_600x450.jpg,please call jeff @#show contact info#new complete clutch ---flywheel---rear main seal---both axle seals and new struts (shock absorbers) front and rear all done on april 2017#also new alternator 2016#new cd fm/am stereo usb--bluetooth and memory card#vehicle highlights#fuel economy:city 20/hwy 28/comb 23 mpg#doors:4#drivetrain:fwd#epa class:midsize cars#country of origin:japan#max seating:5#engine:4-cyl; 2.2 liter#transmission:manual#body style:sedan#fuel capacity18.5 gallons#country of assembly:united states#please call jeff @#show contact info
6195541681,2017-06-27 16:16,sfbay,CA,toyota,camry,2050,2010,97000,https://sfbay.craigslist.org/pen/cto/6195541681.html,need a good car for your family? this 10 toyota camry is the car for y,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00404_gf15r4H4QCD_600x450.jpg,runs amazing. safety features including airbags on drivers  side incorporates leading features. stored just 97k miles. bucket seats . runs and moves nice.
6188668923,2017-06-22 16:07,sfbay,CA,toyota,camry,1200,2001,298000,https://sfbay.craigslist.org/eby/cto/6188668923.html,2001 toyota camry,condition: good#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 298000#paint color: custom#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00H0H_9nRQpvcLYTD_600x450.jpg,hey there have a well mainted 2001 camry gold in color only 298;000 still running strong. selling because my dad gave me a new car 2 months ago havent had time to sale due to busy schedule. needs registration and smog. make me offer. 510 909 zero 8 7 zero
6188481264,2017-06-22 13:47,sfbay,CA,toyota,camry,13000,2011,66000,https://sfbay.craigslist.org/eby/cto/6188481264.html,2011 toyota camry hybrid with clean title for sale,VIN: 4T1BB3EK8BU139427#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: hybrid#odometer: 66000#paint color: black#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00808_bmtCyKzXm1l_600x450.jpg,moving out of city. purchased this toyota certified vehicle from the dealer last year. up to date toyota service records available. zero maintenance cost vehicle with good milage both on highways and local roads.
6182527991,2017-06-18 14:14,sfbay,CA,toyota,camry,7500,2010,146000,https://sfbay.craigslist.org/eby/cto/6182527991.html,2010 toyota camry se,fuel: gas#odometer: 146000#title status: salvage#transmission: automatic,https://images.craigslist.org/00Z0Z_ceDtYdedubT_600x450.jpg,2010 toyota camry up 4sale clean in n out run n drive good nothing wrong with it 146k miles for more info plz call#show contact info#no low ballers thanks
6182524714,2017-06-18 14:11,sfbay,CA,toyota,camry,2500,2005,152744,https://sfbay.craigslist.org/nby/cto/6182524714.html,2005 toyota camry xle fully loaded!,condition: fair#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 152744#paint color: green#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00R0R_5BiL0WfkH3x_600x450.jpg,for sale!#2005 toyota camry xle#152;7xx miles#4-cylinder#automatic transmission#power windows; locks; seats#heated seats#sunroof/moonroof#6-cd changer; great sound#leather interior#rear window privacy shade#alloy wheels#tires fairly new; great tread#current registration; smogged this year#clean title#all maintenance is up to date#the car was in a front end and rear end accident. there is some body damage but no structural and the car drives fine; see pictures. cracked windshield.#slight engine sound but car runs great; recently drove to la and back from the bay area with no issues.#$2500 obo; must sell!!#all offers will be considered; no trades.
6195245683,2017-06-27 11:51,sfbay,CA,toyota,camry,2500,2002,180000,https://sfbay.craigslist.org/eby/cto/6195245683.html,2002 toyota camry le,condition: good#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 180000#paint color: silver#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/01313_dUAEHqVJkU4_600x450.jpg,clean body.  runs great. great mileage and commuter car.   registration just paid so its good until may 2018. car was just smogged. clean engine oil and transmission oil. ac works great.#please call angela#show contact info
6175374808,2017-06-22 12:28,sfbay,CA,toyota,camry,3500,2003,153000,https://sfbay.craigslist.org/eby/cto/6175374808.html,2003 toyota camry se,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 153000#paint color: grey#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/01010_g6C6JvODjf7_600x450.jpg,2003 camry se; automatic; 153k miles clean title no accidents...#car was imported from canada and shows km instead of miles....
6195035113,2017-06-27 10:24,sfbay,CA,toyota,camry,3900,2007,145795,https://sfbay.craigslist.org/eby/cto/6195035113.html,2007 toyota camry solara se; clean title 145kmls is beatyful,condition: excellent#cylinders: 4 cylinders#fuel: gas#odometer: 145795#paint color: blue#title status: clean#transmission: automatic,https://images.craigslist.org/00000_c6kZT0sCZxp_600x450.jpg,selling a solara 2door 145 xxx carfax freeway miles; clean title#is excellent condition; clean inside#is full power; abs brake; alloy whells#cruise control; safery auto headlight#cold ac good heat; cd player#is run so great; save gas no oil leaking; new 4tires; tune up#pass smoged on  jun-22; ready for new owner#asking    3;900    o/bo#phone#show contact info#title in hand
6166918204,2017-06-22 10:44,sfbay,CA,toyota,camry,15900,2016,35182,https://sfbay.craigslist.org/eby/cto/6166918204.html,2016 toyota camry se,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00202_lVA1ugTEqHH_600x450.jpg,white 2016 camry se for sell. clean title. 35182 miles please call#show contact info#if interested. thanks
6188148778,2017-06-22 10:18,sfbay,CA,toyota,camry,3500,2007,181000,https://sfbay.craigslist.org/sby/cto/6188148778.html,2007 toyota camry sun roof smogged very clean,condition: like new#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 181000#paint color: white#size: mid-size#title status: salvage#transmission: automatic#type: sedan,https://images.craigslist.org/01212_9hVMPgoxPMx_600x450.jpg,2007 toyota camry white color outside and gray cloth inside#4 doors automatic transmition#ac very cold ; very clean#runs perfect and drive smooth#i have the title with me#price $3500 firm#text me#show contact info
6182254229,2017-06-18 11:30,sfbay,CA,toyota,camry,1,1997,35479,https://sfbay.craigslist.org/pen/cto/6182254229.html,1997 toyota camry le sedan - 35;479 miles - excellent condition,VIN: 4T1BG22K1VU818699#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 35479#paint color: black#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00Y0Y_41F8icbkdH3_600x450.jpg,4-cyl.; 2.2 liter 1997 toyota camry le 4-door sedan#35;479 miles (original engine/motor)#black with nearly perfect tan cloth interior#fully loaded; power windows; locks; keyless remote entry#power sun roof#stereo & cd player#brand new tires & brakes#registration/smog up to date/current#clean title/vin number: 4t1bg22k1vu818699#asking: $4;600 obo#show contact info#(paul)
6188082846,2017-06-22 09:39,sfbay,CA,toyota,camry,15200,2017,7000,https://sfbay.craigslist.org/eby/cto/6188082846.html,2017 toyota camry se 7k miles back up camera,condition: like new#fuel: gas#odometer: 7000#title status: salvage#transmission: automatic,https://images.craigslist.org/00303_bilmthRBwvU_600x450.jpg,2017 camry se leather seats  like new excellent condition no issues  no problems has blue tooth for music and phone backup camera all power alarm cruise control alloy wheels cd player  car has salvage title feel free to show any mechanic for more info please call me#show contact info
6188294987,2017-06-27 07:13,sfbay,CA,toyota,camry,2000,1998,160000,https://sfbay.craigslist.org/eby/cto/6188294987.html,1998 toyota camry 160k reliable,fuel: gas#odometer: 160000#title status: rebuilt#transmission: automatic,https://images.craigslist.org/00A0A_2QWI9an2ALy_600x450.jpg,clean and reliable car. it has 160 thousand miles and the timing belt has been changed. it is equipped with all power; ac/heat. 4 matching new tires; and has been smogged and registered. pink slip and smog in hand. thank you
6168218458,2017-06-18 10:15,sfbay,CA,toyota,camry,13750,2015,69000,https://sfbay.craigslist.org/sby/cto/6168218458.html,2015 toyota camry se leather clean title in hand silver leather nice,fuel: gas#odometer: 69000#title status: clean#transmission: automatic,https://images.craigslist.org/00o0o_7K0KwUhQJao_600x450.jpg,2015 toyota camry se#leather interior#clean title in hand#automatic 4 cylinder#blue tooth#alloy wheels#rear spoiler#paddle shifter#69k miles#dmv tags good till feb 2018#serious buyers only#9 1 6 - 5 9 6 - 8 5 8 2#thx
6182036184,2017-06-18 07:41,sfbay,CA,toyota,camry,7900,2014,44000,https://sfbay.craigslist.org/eby/cto/6182036184.html,2014 camry toyota le price reduced,condition: excellent#fuel: gas#title status: salvage#transmission: automatic,https://images.craigslist.org/00H0H_ivSFfHjdTNg_600x450.jpg,2014 toyota camry  le ; only 44k miles;dark metallic blue ; !!; blue tooth; blue tooth audio;auto climate control;cd player;aux input ;power windows;power door locks;power mirrors;power steering ;am/fm radio;dual front airbags;side airbags ;abs; traction control;tilt wheel
6194528195,2017-06-26 23:25,sfbay,CA,toyota,camry,6200,2005,120000,https://sfbay.craigslist.org/eby/cto/6194528195.html,2005 toyota camry,condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 120000#paint color: grey#size: mid-size#title status: clean#transmission: automatic,https://images.craigslist.org/00E0E_g0F18ye5lsq_600x450.jpg,hi im selling my vehicle in very good condition; 4 cylinder engine; automatic transmission. this car has a clean title and is a 1st family owned vehicle; tags/registration is good through january 2018. this car runs very good and has excellent gas mileage -24 mpg city/34 mpg highway. car features: fully loaded 4-door sedan; very nice tires; air conditioning; heater; fwd; standard abs (4-wheel); power steering;tilt wheel; dual airbags; and much more. recently performed the following servicing: full service tune-up; passed smog check; oil and filter change; transmission fluid flush; radiator fluid flush; (water pump replaced at 100;000 miles) replaced brakes; tires; new spark plugs; spark plug wires; and an battery. this is the perfect car for a family; a student; and even a work car. drives beautifully and has no mechanical issues. its amazingly great on gas and is a very reliable and dependable japanese vehicle which is easy and cost-efficient to maintain.#year: 2005#engine size: 2.4 l#engine: 4 cylinder engine#transmission: automatic#mileage: 120;000#show contact info#erick
6194524699,2017-06-26 22:56,sfbay,CA,toyota,camry,2300,1997,178000,https://sfbay.craigslist.org/eby/cto/6194524699.html,toyota camry 178;000 miles,condition: good#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 178000#paint color: white#size: full-size#title status: clean#transmission: automatic,https://images.craigslist.org/00x0x_6aEqn8Pgw9m_600x450.jpg,good condition#has a iddling sensor problem easy fix...no lowballing the car has alot of life left in it my daily driver back and forth to manteca oakdale and work to hayward so im not interested in just letting it go for the low...price may be negitiable but dont push it..
6194513888,2017-06-26 22:29,sfbay,CA,toyota,camry,1700,1997,104933,https://sfbay.craigslist.org/sby/cto/6194513888.html,toyota camry 97 ... only 105k miles,VIN: 4T1BG22K0VU163256#condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 104933#paint color: custom#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00X0X_ibeVGHuVaYk_600x450.jpg,the car is in good working condition with low mileage.  needs a driver side door handle (outside) and passenger side door handle(inside). i owned it since 1998 and drove less than 5k miles a year. only selling it because i got a new suv last year and dont need a third car.
6181798918,2017-06-18 01:36,sfbay,CA,toyota,camry,4500,2006,133000,https://sfbay.craigslist.org/eby/cto/6181798918.html,2006 toyota camry for sale,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 133000#paint color: grey#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00D0D_4j0WkTrMnDS_600x450.jpg,selling 2006 toyota camry#-clean title#-second owner#-133;000 miles#-runs like new#-regularly maintained#-has cruise control#-working air conditioner and heater#-interior in excellent conditiom#email if interested in buying#$4500 our best offer
6182715102,2017-06-26 19:00,sfbay,CA,toyota,camry,9800,2008,145000,https://sfbay.craigslist.org/eby/cto/6182715102.html,toyota camry hybrid japan import clean title; new hybrid battery,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00O0O_ibT79Dn8vgY_600x450.jpg,please read at least 5 rows below this line..#one family owned since purchase; clean title#dealer maintained entire life including oil changes#new hybrid battery under warranty for 10 years or additional 145 k miles whichever comes first. battery alone costs $4800 with installation.#this is a fully loaded special edition car imported from japan with extra amenities.#hybrid; 40 mpg#navi#moonroof#all electric  seats w/ lumbar support;#leather interior#auto doors; locks; mirrors#smart alarm#follow me home; home link#auto dim and driving lights#keyless start; stop; lock; unlock all with bluetooth and of course push start#bluetooth speaker phone;music play#jbl upgraded surround sound#steering wheel controlled dual ac; radio; display settings#voice command#traction control#front; rear & side airbags#new 4 tires & alignment 70k miles warranty#new brakes; rotors all around#flushed brake fluid; coolant; power steering#chrome exhaust tip#body color side molding#new hybrid battery under warranty as mentioned#all around perfect car#139 k miles#also added 5% tint for back windows and 35% in front#cash only#925-361-228six#marco#no trades#no consignment#no help needed with selling
